ObservationDate,Province/State,Country/Region,Confirmed,Deaths,Recovered
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-06-09 00:00:00,California,US,135939.0,4807.0,-0.0
0,0,0,0.0,0.0,0.0
2020-03-06 00:00:00,"Boston, MA",US,1.0,0.0,-0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-09 00:00:00,"Boston, MA",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Boston, MA",US,1.0,0.0,1.0
2020-03-11 00:00:00,"Boston, MA",US,1.0,0.0,1.0
2020-03-12 00:00:00,"Boston, MA",US,1.0,0.0,1.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-06 00:00:00,"Chicago, IL",US,24.0,0.0,21.0
2020-03-07 00:00:00,"Chicago, IL",US,12.0,0.0,35.0
2020-03-08 00:00:00,"Chicago, IL",US,5.0,0.0,19.0
2020-03-10 00:00:00,"Los Angeles, CA",US,2.0,0.0,0.0
2020-03-11 00:00:00,"Los Angeles, CA",US,5.0,0.0,0.0
2020-03-12 00:00:00,"Los Angeles, CA",US,12.0,0.0,0.0
2020-03-13 00:00:00,"Los Angeles, CA",US,12.0,0.0,0.0
2020-03-14 00:00:00,"Los Angeles, CA",US,14.0,0.0,0.0
2020-03-15 00:00:00,"Los Angeles, CA",US,15.0,0.0,0.0
2020-03-16 00:00:00,"Los Angeles, CA",US,10.0,0.0,0.0
2020-03-04 00:00:00,"Orange, CA",US,1.0,0.0,0.0
2020-03-05 00:00:00,"Orange, CA",US,1.0,0.0,0.0
2020-03-06 00:00:00,"Orange, CA",US,1.0,0.0,0.0
2020-03-07 00:00:00,"Orange, CA",US,1.0,0.0,0.0
2020-03-08 00:00:00,"Orange, CA",US,1.0,0.0,0.0
2020-03-09 00:00:00,"Orange, CA",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Orange, CA",US,1.0,0.0,0.0
2020-03-07 00:00:00,"Santa Clara, CA",US,2.0,0.0,1.0
0,0,0,0.0,0.0,0.0
2020-03-09 00:00:00,"Santa Clara, CA",US,7.0,0.0,1.0
2020-03-10 00:00:00,"Santa Clara, CA",US,13.0,0.0,1.0
2020-03-11 00:00:00,"Santa Clara, CA",US,11.0,0.0,1.0
2020-03-12 00:00:00,"Santa Clara, CA",US,20.0,0.0,1.0
2020-03-13 00:00:00,"Santa Clara, CA",US,20.0,0.0,1.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-07 00:00:00,"Tempe, AZ",US,1.0,0.0,1.0
2020-03-08 00:00:00,"Tempe, AZ",US,1.0,0.0,1.0
2020-03-09 00:00:00,"Tempe, AZ",US,1.0,0.0,1.0
2020-03-10 00:00:00,"Tempe, AZ",US,1.0,0.0,1.0
2020-03-11 00:00:00,"Tempe, AZ",US,1.0,0.0,1.0
2020-03-12 00:00:00,"Tempe, AZ",US,1.0,0.0,1.0
2020-03-13 00:00:00,"Tempe, AZ",US,1.0,0.0,1.0
2020-03-10 00:00:00,"San Benito, CA",US,2.0,0.0,0.0
2020-03-11 00:00:00,"San Benito, CA",US,2.0,0.0,0.0
2020-03-12 00:00:00,"San Benito, CA",US,2.0,0.0,0.0
2020-03-13 00:00:00,"San Benito, CA",US,2.0,0.0,0.0
2020-03-14 00:00:00,"San Benito, CA",US,2.0,0.0,0.0
2020-03-15 00:00:00,"San Benito, CA",US,2.0,0.0,0.0
2020-03-16 00:00:00,"San Benito, CA",US,2.0,0.0,0.0
2020-03-10 00:00:00,"Madison, WI",US,1.0,0.0,-0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-13 00:00:00,"Madison, WI",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Madison, WI",US,1.0,0.0,1.0
2020-03-15 00:00:00,"Madison, WI",US,1.0,0.0,1.0
2020-03-16 00:00:00,"Madison, WI",US,1.0,0.0,1.0
2020-03-10 00:00:00,"San Diego County, CA",US,23.0,0.0,7.0
2020-03-11 00:00:00,"San Diego County, CA",US,77.0,0.0,23.0
2020-03-12 00:00:00,"San Diego County, CA",US,105.0,0.0,24.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-10 00:00:00,"San Antonio, TX",US,1.0,0.0,0.0
2020-03-11 00:00:00,"San Antonio, TX",US,1.0,0.0,0.0
2020-03-12 00:00:00,"San Antonio, TX",US,1.0,0.0,0.0
2020-03-13 00:00:00,"San Antonio, TX",US,1.0,0.0,0.0
2020-03-14 00:00:00,"San Antonio, TX",US,1.0,0.0,0.0
2020-03-15 00:00:00,"San Antonio, TX",US,1.0,0.0,0.0
2020-03-16 00:00:00,"San Antonio, TX",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Humboldt County, CA",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Humboldt County, CA",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Humboldt County, CA",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Humboldt County, CA",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Humboldt County, CA",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Humboldt County, CA",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Humboldt County, CA",US,1.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-12 00:00:00,"Sacramento County, CA",US,8.0,0.0,0.0
2020-03-13 00:00:00,"Sacramento County, CA",US,20.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-13 00:00:00,Unassigned Location (From Diamond Princess),US,1905.0,0.0,0.0
2020-03-14 00:00:00,Unassigned Location (From Diamond Princess),US,1412.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-13 00:00:00,"Snohomish County, WA",US,348.0,6.0,0.0
2020-03-14 00:00:00,"Snohomish County, WA",US,396.0,11.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-08 00:00:00,"Providence, RI",US,11.0,0.0,0.0
2020-03-09 00:00:00,"Providence, RI",US,13.0,0.0,0.0
2020-03-10 00:00:00,"Providence, RI",US,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-12 00:00:00,"Providence, RI",US,7.0,0.0,0.0
2020-03-13 00:00:00,"Providence, RI",US,14.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-14 00:00:00,"Cook County, IL",US,7.0,0.0,2.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-10 00:00:00,"Grafton County, NH",US,132.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-13 00:00:00,"Grafton County, NH",US,15.0,0.0,0.0
2020-03-14 00:00:00,"Grafton County, NH",US,43.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-12 00:00:00,"Hillsborough, FL",US,21.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-15 00:00:00,"Hillsborough, FL",US,64.0,0.0,0.0
2020-03-16 00:00:00,"Hillsborough, FL",US,38.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-16 00:00:00,"King County, WA",US,1070.0,51.0,1.0
2020-03-06 00:00:00,"New York City, NY",US,76.0,0.0,0.0
2020-03-07 00:00:00,"New York City, NY",US,24.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-09 00:00:00,"New York City, NY",US,89.0,0.0,0.0
2020-03-10 00:00:00,"New York City, NY",US,106.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-10 00:00:00,"Placer County, CA",US,73.0,10.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-13 00:00:00,"Placer County, CA",US,115.0,0.0,0.0
2020-03-14 00:00:00,"Placer County, CA",US,38.0,14.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-12 00:00:00,"San Mateo, CA",US,21.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-15 00:00:00,"San Mateo, CA",US,64.0,0.0,0.0
2020-03-16 00:00:00,"San Mateo, CA",US,38.0,0.0,0.0
2020-03-10 00:00:00,"Sarasota, FL",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Sarasota, FL",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Sarasota, FL",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Sarasota, FL",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Sarasota, FL",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Sarasota, FL",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Sarasota, FL",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Sonoma County, CA",US,70.0,0.0,0.0
2020-03-11 00:00:00,"Sonoma County, CA",US,82.0,0.0,0.0
2020-03-12 00:00:00,"Sonoma County, CA",US,14.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-14 00:00:00,"Sonoma County, CA",US,42.0,0.0,0.0
2020-03-15 00:00:00,"Sonoma County, CA",US,32.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-10 00:00:00,"Umatilla, OR",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Umatilla, OR",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Umatilla, OR",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Umatilla, OR",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Umatilla, OR",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Umatilla, OR",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Umatilla, OR",US,1.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-09 00:00:00," Norfolk County, MA",US,113.0,0.0,0.0
2020-03-10 00:00:00," Norfolk County, MA",US,8.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-13 00:00:00," Norfolk County, MA",US,83.0,0.0,0.0
2020-03-14 00:00:00," Norfolk County, MA",US,34.0,0.0,0.0
2020-03-07 00:00:00,"Berkeley, CA",US,1.0,0.0,0.0
2020-03-08 00:00:00,"Berkeley, CA",US,1.0,0.0,0.0
2020-03-09 00:00:00,"Berkeley, CA",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Berkeley, CA",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Berkeley, CA",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Berkeley, CA",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Berkeley, CA",US,1.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-13 00:00:00,"Fulton County, GA",US,112.0,0.0,0.0
2020-03-14 00:00:00,"Fulton County, GA",US,127.0,0.0,0.0
2020-03-15 00:00:00,"Fulton County, GA",US,107.0,0.0,0.0
2020-03-16 00:00:00,"Fulton County, GA",US,60.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-10 00:00:00,"Wake County, NC",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Wake County, NC",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Wake County, NC",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Wake County, NC",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Wake County, NC",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Wake County, NC",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Wake County, NC",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Washington County, OR",US,75.0,0.0,0.0
2020-03-11 00:00:00,"Washington County, OR",US,71.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-14 00:00:00,"Washington County, OR",US,132.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-15 00:00:00,"Westchester County, NY",US,87.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-10 00:00:00,"Contra Costa County, CA",US,17.0,0.0,0.0
2020-03-11 00:00:00,"Contra Costa County, CA",US,131.0,0.0,0.0
2020-03-12 00:00:00,"Contra Costa County, CA",US,161.0,0.0,0.0
2020-03-13 00:00:00,"Contra Costa County, CA",US,68.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-15 00:00:00,"Contra Costa County, CA",US,20.0,0.0,0.0
2020-03-16 00:00:00,"Contra Costa County, CA",US,29.0,0.0,0.0
2020-03-10 00:00:00,"Orange County, CA",US,27.0,0.0,0.0
2020-03-11 00:00:00,"Orange County, CA",US,54.0,0.0,0.0
2020-03-12 00:00:00,"Orange County, CA",US,11.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-14 00:00:00,"Orange County, CA",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Orange County, CA",US,22.0,0.0,0.0
2020-03-16 00:00:00,"Orange County, CA",US,10.0,0.0,0.0
2020-03-10 00:00:00,"Bergen County, NJ",US,83.0,0.0,0.0
2020-03-11 00:00:00,"Bergen County, NJ",US,27.0,0.0,0.0
2020-03-12 00:00:00,"Bergen County, NJ",US,3.0,0.0,0.0
2020-03-13 00:00:00,"Bergen County, NJ",US,20.0,0.0,0.0
2020-03-14 00:00:00,"Bergen County, NJ",US,54.0,0.0,0.0
2020-03-15 00:00:00,"Bergen County, NJ",US,95.0,0.0,0.0
2020-03-16 00:00:00,"Bergen County, NJ",US,53.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-12 00:00:00,"Clark County, NV",US,5.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-15 00:00:00,"Clark County, NV",US,8.0,0.0,0.0
2020-03-16 00:00:00,"Clark County, NV",US,43.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-11 00:00:00,"Fort Bend County, TX",US,149.0,0.0,0.0
2020-03-12 00:00:00,"Fort Bend County, TX",US,1.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-16 00:00:00,"Fort Bend County, TX",US,58.0,0.0,0.0
2020-03-10 00:00:00,"Grant County, WA",US,1.0,2.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-14 00:00:00,"Grant County, WA",US,1.0,12.0,0.0
2020-03-15 00:00:00,"Grant County, WA",US,1.0,11.0,0.0
2020-03-16 00:00:00,"Grant County, WA",US,1.0,5.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-11 00:00:00,"San Francisco County, CA",US,137.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-16 00:00:00,"San Francisco County, CA",US,129.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-11 00:00:00,"Santa Rosa County, FL",US,1.0,6.0,0.0
2020-03-12 00:00:00,"Santa Rosa County, FL",US,1.0,38.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-15 00:00:00,"Santa Rosa County, FL",US,1.0,14.0,0.0
2020-03-16 00:00:00,"Santa Rosa County, FL",US,1.0,12.0,0.0
2020-03-10 00:00:00,"Williamson County, TN",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Williamson County, TN",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Williamson County, TN",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Williamson County, TN",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Williamson County, TN",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Williamson County, TN",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Williamson County, TN",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Chatham County, NC",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Chatham County, NC",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Chatham County, NC",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Chatham County, NC",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Chatham County, NC",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Chatham County, NC",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Chatham County, NC",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Delaware County, PA",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Delaware County, PA",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Delaware County, PA",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Delaware County, PA",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Delaware County, PA",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Delaware County, PA",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Delaware County, PA",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Denver County, CO",US,2.0,0.0,0.0
2020-03-11 00:00:00,"Denver County, CO",US,2.0,0.0,0.0
2020-03-12 00:00:00,"Denver County, CO",US,2.0,0.0,0.0
2020-03-13 00:00:00,"Denver County, CO",US,2.0,0.0,0.0
2020-03-14 00:00:00,"Denver County, CO",US,2.0,0.0,0.0
2020-03-15 00:00:00,"Denver County, CO",US,2.0,0.0,0.0
2020-03-16 00:00:00,"Denver County, CO",US,2.0,0.0,0.0
2020-03-10 00:00:00,"Douglas County, NE",US,4.0,0.0,0.0
2020-03-11 00:00:00,"Douglas County, NE",US,41.0,0.0,0.0
2020-03-12 00:00:00,"Douglas County, NE",US,115.0,0.0,0.0
2020-03-13 00:00:00,"Douglas County, NE",US,13.0,0.0,0.0
2020-03-14 00:00:00,"Douglas County, NE",US,33.0,0.0,0.0
2020-03-15 00:00:00,"Douglas County, NE",US,34.0,0.0,0.0
2020-03-16 00:00:00,"Douglas County, NE",US,15.0,0.0,0.0
2020-03-10 00:00:00,"Fayette County, KY",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Fayette County, KY",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Fayette County, KY",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Fayette County, KY",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Fayette County, KY",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Fayette County, KY",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Fayette County, KY",US,1.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-09 00:00:00,"Floyd County, GA",US,2.0,0.0,0.0
2020-03-10 00:00:00,"Floyd County, GA",US,9.0,0.0,0.0
2020-03-11 00:00:00,"Floyd County, GA",US,12.0,0.0,0.0
2020-03-12 00:00:00,"Floyd County, GA",US,7.0,0.0,0.0
2020-03-13 00:00:00,"Floyd County, GA",US,8.0,0.0,0.0
2020-03-14 00:00:00,"Floyd County, GA",US,6.0,0.0,0.0
2020-03-10 00:00:00,"Marion County, IN",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Marion County, IN",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Marion County, IN",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Marion County, IN",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Marion County, IN",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Marion County, IN",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Marion County, IN",US,1.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-13 00:00:00,"Middlesex County, MA",US,15.0,0.0,0.0
2020-03-14 00:00:00,"Middlesex County, MA",US,13.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-16 00:00:00,"Middlesex County, MA",US,2.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-11 00:00:00,"Montgomery County, MD",US,6.0,0.0,0.0
2020-03-12 00:00:00,"Montgomery County, MD",US,43.0,0.0,0.0
2020-03-13 00:00:00,"Montgomery County, MD",US,9.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-16 00:00:00,"Montgomery County, MD",US,90.0,0.0,0.0
2020-03-10 00:00:00,"Nassau County, NY",US,441.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-14 00:00:00,"Nassau County, NY",US,136.0,0.0,0.0
2020-03-15 00:00:00,"Nassau County, NY",US,383.0,0.0,0.0
2020-03-16 00:00:00,"Nassau County, NY",US,198.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-12 00:00:00,"New York County, NY",US,151.0,0.0,0.0
2020-03-13 00:00:00,"New York County, NY",US,162.0,0.0,0.0
2020-03-14 00:00:00,"New York County, NY",US,127.0,0.0,0.0
2020-03-15 00:00:00,"New York County, NY",US,99.0,0.0,0.0
2020-03-16 00:00:00,"New York County, NY",US,10.0,0.0,0.0
2020-03-10 00:00:00,"Ramsey County, MN",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Ramsey County, MN",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Ramsey County, MN",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Ramsey County, MN",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Ramsey County, MN",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Ramsey County, MN",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Ramsey County, MN",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Suffolk County, MA",US,80.0,0.0,1.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-10 00:00:00,"Summit County, CO",US,2.0,0.0,0.0
2020-03-11 00:00:00,"Summit County, CO",US,2.0,0.0,0.0
2020-03-12 00:00:00,"Summit County, CO",US,2.0,0.0,0.0
2020-03-13 00:00:00,"Summit County, CO",US,2.0,0.0,0.0
2020-03-14 00:00:00,"Summit County, CO",US,2.0,0.0,0.0
2020-03-15 00:00:00,"Summit County, CO",US,2.0,0.0,0.0
2020-03-16 00:00:00,"Summit County, CO",US,2.0,0.0,0.0
2020-03-10 00:00:00,"Unassigned Location, WA",US,5.0,0.0,0.0
2020-03-11 00:00:00,"Unassigned Location, WA",US,5.0,0.0,0.0
2020-03-12 00:00:00,"Unassigned Location, WA",US,5.0,0.0,0.0
2020-03-13 00:00:00,"Unassigned Location, WA",US,5.0,0.0,0.0
2020-03-14 00:00:00,"Unassigned Location, WA",US,5.0,0.0,0.0
2020-03-15 00:00:00,"Unassigned Location, WA",US,5.0,0.0,0.0
2020-03-16 00:00:00,"Unassigned Location, WA",US,5.0,0.0,0.0
2020-03-10 00:00:00,"Washoe County, NV",US,8.0,0.0,0.0
2020-03-11 00:00:00,"Washoe County, NV",US,4.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-14 00:00:00,"Washoe County, NV",US,14.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-10 00:00:00,"Wayne County, PA",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Wayne County, PA",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Wayne County, PA",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Wayne County, PA",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Wayne County, PA",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Wayne County, PA",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Wayne County, PA",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Yolo County, CA",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Yolo County, CA",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Yolo County, CA",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Yolo County, CA",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Yolo County, CA",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Yolo County, CA",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Yolo County, CA",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Alameda County, CA",US,2.0,0.0,0.0
2020-03-11 00:00:00,"Alameda County, CA",US,2.0,0.0,0.0
2020-03-12 00:00:00,"Alameda County, CA",US,2.0,0.0,0.0
2020-03-13 00:00:00,"Alameda County, CA",US,2.0,0.0,0.0
2020-03-14 00:00:00,"Alameda County, CA",US,2.0,0.0,0.0
2020-03-15 00:00:00,"Alameda County, CA",US,2.0,0.0,0.0
2020-03-16 00:00:00,"Alameda County, CA",US,2.0,0.0,0.0
2020-03-10 00:00:00,"Broward County, FL",US,39.0,0.0,0.0
0,0,0,0.0,0.0,0.0
